TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
1752211,9/30/2018 16:32,2255,4911,113.7,0
1752212,9/30/2018 16:32,2393,4678,3.4,0
1752213,9/30/2018 16:32,3256,2624,7.15,0
1752214,9/30/2018 16:32,3912,9810,14.16,0
1752215,9/30/2018 16:33,3326,4632,98.36,0
1752216,9/30/2018 16:33,2753,1566,51.53,0
1752217,9/30/2018 16:33,2317,1804,75.71,0
1752218,9/30/2018 16:33,2926,5593,39.98,0
1752219,9/30/2018 16:33,117,1701,66.87,0
1752220,9/30/2018 16:33,3500,6851,8.07,0
1752221,9/30/2018 16:33,1578,6743,4.24,0
1752222,9/30/2018 16:34,2418,5347,13.15,0
1752223,9/30/2018 16:34,4781,5825,69.48,0
1752224,9/30/2018 16:34,1448,5381,66.67,0
1752225,9/30/2018 16:34,2442,673,59.18,0
1752226,9/30/2018 16:34,4240,2538,56.78,0
1752227,9/30/2018 16:34,2154,6051,9.47,0
1752228,9/30/2018 16:35,164,5785,38.13,0
1752229,9/30/2018 16:35,4749,3337,3.32,0
1752230,9/30/2018 16:35,4371,2884,167.62,0
1752231,9/30/2018 16:35,2175,2609,9.72,0
1752232,9/30/2018 16:35,4964,7812,73.15,0
1752233,9/30/2018 16:35,3277,4788,54.53,0
1752234,9/30/2018 16:35,2403,6065,23.64,0
1752235,9/30/2018 16:35,1843,4816,63.19,0
1752236,9/30/2018 16:35,4341,6824,105.91,0
1752237,9/30/2018 16:35,1245,4533,23.42,0
1752238,9/30/2018 16:35,3164,9904,162.29,0
1752239,9/30/2018 16:35,3671,2441,39.56,0
1752240,9/30/2018 16:35,12,3122,45.88,0
1752241,9/30/2018 16:35,3539,1514,64.58,0
1752242,9/30/2018 16:36,1728,5523,21.95,0
1752243,9/30/2018 16:36,1690,9701,55.77,1
1752244,9/30/2018 16:36,2910,6803,5.22,0
1752245,9/30/2018 16:36,4740,5940,118.39,0
1752246,9/30/2018 16:36,1537,3480,6.32,0
1752247,9/30/2018 16:36,3492,4263,11.24,0
1752248,9/30/2018 16:36,1771,7763,375.95,1
1752249,9/30/2018 16:36,561,8473,130.61,0
1752250,9/30/2018 16:36,2079,9425,59.79,0
1752251,9/30/2018 16:36,246,2582,106.2,0
1752252,9/30/2018 16:36,4032,9752,101.82,0
1752253,9/30/2018 16:36,2270,8311,25.82,0
1752254,9/30/2018 16:36,3142,9844,6.69,0
1752255,9/30/2018 16:37,4661,4497,59.78,0
1752256,9/30/2018 16:37,2853,2337,89.27,0
1752257,9/30/2018 16:37,4001,6043,9.38,0
1752258,9/30/2018 16:37,3472,846,40.37,0
1752259,9/30/2018 16:37,3310,9651,75.95,0
1752260,9/30/2018 16:37,2409,1238,3.86,0
1752261,9/30/2018 16:37,1085,4572,76.72,0
1752262,9/30/2018 16:38,3228,1789,36.33,0
1752263,9/30/2018 16:38,1961,6279,66.01,0
1752264,9/30/2018 16:38,2973,4147,55.83,0
1752265,9/30/2018 16:38,274,7491,96.17,0
1752266,9/30/2018 16:38,4499,7615,14.9,0
1752267,9/30/2018 16:38,1275,2386,43.48,0
1752268,9/30/2018 16:38,240,8872,2.37,0
1752269,9/30/2018 16:38,297,4930,65.62,0
1752270,9/30/2018 16:39,809,2543,96.29,0
1752271,9/30/2018 16:39,2624,4188,97.65,0
1752272,9/30/2018 16:39,4002,7423,27.78,0
1752273,9/30/2018 16:39,3122,8069,1.34,0
1752274,9/30/2018 16:39,4269,3811,38.29,0
1752275,9/30/2018 16:39,4657,6044,68.4,0
1752276,9/30/2018 16:39,524,4818,45.79,0
1752277,9/30/2018 16:39,3079,8754,4.3,0
1752278,9/30/2018 16:39,2156,2727,10.65,0
1752279,9/30/2018 16:40,1711,5281,134.17,0
1752280,9/30/2018 16:40,2144,2416,43.78,0
1752281,9/30/2018 16:40,485,702,22.54,0
1752282,9/30/2018 16:40,3052,4205,27.23,0
1752283,9/30/2018 16:40,2013,9125,117.77,0
1752284,9/30/2018 16:40,1324,680,18,0
1752285,9/30/2018 16:40,4587,1032,76.57,0
1752286,9/30/2018 16:40,4868,3134,2.23,0
1752287,9/30/2018 16:41,2719,8629,13.81,0
1752288,9/30/2018 16:41,2292,5349,99.81,0
1752289,9/30/2018 16:41,3061,5685,5.85,0
1752290,9/30/2018 16:41,2538,6420,33.88,0
1752291,9/30/2018 16:41,2134,8498,26.41,0
1752292,9/30/2018 16:41,3449,8556,115.1,0
1752293,9/30/2018 16:41,4484,1384,14.99,0
1752294,9/30/2018 16:41,4404,6847,26.46,0
1752295,9/30/2018 16:41,3338,5567,12.32,0
1752296,9/30/2018 16:41,4851,3925,36.56,0
1752297,9/30/2018 16:41,430,1065,21.3,0
1752298,9/30/2018 16:42,1060,6986,32.91,0
1752299,9/30/2018 16:42,1798,672,63.85,0
1752300,9/30/2018 16:42,1239,9945,16.59,0
1752301,9/30/2018 16:42,2890,3800,19.96,0
1752302,9/30/2018 16:42,4166,6228,12.54,0
1752303,9/30/2018 16:42,382,5774,14.47,0
1752304,9/30/2018 16:42,4396,2182,152.88,0
1752305,9/30/2018 16:42,2387,1626,116.23,0
1752306,9/30/2018 16:43,1762,7596,4.34,0
1752308,9/30/2018 16:43,1445,5428,74.03,0
1752307,9/30/2018 16:43,4475,8469,68.9,0
1752309,9/30/2018 16:43,2732,1532,21.62,0
1752310,9/30/2018 16:43,1770,7441,22.76,0
1752311,9/30/2018 16:43,1826,5403,138.55,0
1752312,9/30/2018 16:43,3175,5861,15.28,0
1752313,9/30/2018 16:43,1773,7207,67.12,0
1752314,9/30/2018 16:43,561,5303,68.89,0
1752315,9/30/2018 16:44,4240,5844,50.11,0
1752316,9/30/2018 16:44,1484,7157,12.56,0
1752317,9/30/2018 16:44,1131,6743,60.27,0
1752318,9/30/2018 16:44,3189,9557,84.61,0
1752319,9/30/2018 16:44,3954,3414,71,0
1752320,9/30/2018 16:44,2513,5448,42.92,0
1752321,9/30/2018 16:44,2604,428,94.77,0
1752322,9/30/2018 16:45,2470,2937,72.36,0
1752323,9/30/2018 16:45,3771,8314,37.05,0
1752324,9/30/2018 16:45,880,541,12.89,0
1752325,9/30/2018 16:45,1430,6577,41.23,0
1752326,9/30/2018 16:45,3237,1820,72.93,0
1752327,9/30/2018 16:45,270,2292,13.33,0
1752328,9/30/2018 16:45,455,2429,34.84,0
1752329,9/30/2018 16:45,4179,7424,24.7,0
1752330,9/30/2018 16:45,2424,4967,33.65,0
1752331,9/30/2018 16:45,649,768,93.56,0
1752332,9/30/2018 16:45,3653,1800,77.87,0
1752333,9/30/2018 16:46,1782,2059,34.22,0
1752335,9/30/2018 16:46,846,4785,28.31,0
1752334,9/30/2018 16:46,1051,1723,124.09,0
1752336,9/30/2018 16:46,376,8635,114.81,0
1752337,9/30/2018 16:46,926,8596,125.96,0
1752338,9/30/2018 16:46,3759,2239,16.19,0
1752339,9/30/2018 16:46,2922,8468,12.63,0
1752340,9/30/2018 16:46,727,309,17.9,0
1752341,9/30/2018 16:46,1587,4002,23.2,0
1752342,9/30/2018 16:47,3968,7712,47.14,0
1752343,9/30/2018 16:47,1335,8216,57.41,0
1752344,9/30/2018 16:47,108,6468,15.98,0
1752345,9/30/2018 16:47,2524,6668,19.52,0
1752346,9/30/2018 16:47,187,8398,38.67,0
1752347,9/30/2018 16:47,3025,3316,122.24,0
1752348,9/30/2018 16:47,277,462,18.48,0
1752349,9/30/2018 16:47,67,194,143.96,0
1752350,9/30/2018 16:48,1276,8743,41.04,0
1752351,9/30/2018 16:48,3772,786,151.65,0
1752352,9/30/2018 16:48,2586,8677,8.58,0
1752353,9/30/2018 16:48,4221,9261,12.78,0
1752355,9/30/2018 16:48,2687,8716,194.54,0
1752354,9/30/2018 16:48,2968,4003,34.25,0
1752356,9/30/2018 16:49,1125,795,44.32,0
1752357,9/30/2018 16:49,1832,6865,0.1,0
1752358,9/30/2018 16:49,500,9845,108.53,0
1752359,9/30/2018 16:49,1145,5796,29.22,0
1752360,9/30/2018 16:49,4117,9849,8.67,0
1752361,9/30/2018 16:49,1831,3710,76.84,0
1752362,9/30/2018 16:49,1640,8990,17.1,0
1752363,9/30/2018 16:49,4662,3582,48.4,0
1752364,9/30/2018 16:49,3002,9334,0.53,0
1752365,9/30/2018 16:49,4011,8919,11.27,0
1752366,9/30/2018 16:49,3028,2601,27.12,0
1752367,9/30/2018 16:49,1965,5500,57.87,0
1752368,9/30/2018 16:49,4335,3152,47.55,0
1752369,9/30/2018 16:49,4029,214,7.45,0
1752370,9/30/2018 16:50,2557,4697,6.54,0
1752371,9/30/2018 16:50,3628,7919,27.11,0
1752372,9/30/2018 16:50,2294,9381,29.61,0
1752373,9/30/2018 16:50,284,7992,58.29,0
1752374,9/30/2018 16:50,4168,6472,54.21,0
1752375,9/30/2018 16:50,1322,5762,43.07,0
1752376,9/30/2018 16:50,2885,8885,69.86,0
1752377,9/30/2018 16:50,38,4296,16.36,0
1752378,9/30/2018 16:50,2258,8852,11.16,0
1752379,9/30/2018 16:50,1877,6265,28.97,0
1752380,9/30/2018 16:51,4312,3952,18.08,0
1752381,9/30/2018 16:51,3098,6200,17.76,0
1752382,9/30/2018 16:51,339,7122,37.95,0
1752383,9/30/2018 16:51,960,7398,121.32,0
1752384,9/30/2018 16:51,359,4205,107.34,0
1752385,9/30/2018 16:51,698,9287,52.77,0
1752386,9/30/2018 16:51,2211,6367,214.25,0
1752387,9/30/2018 16:51,2055,6326,51.26,0
1752388,9/30/2018 16:51,1728,1170,27.34,0
1752389,9/30/2018 16:51,4494,208,9.5,0
1752390,9/30/2018 16:51,239,4349,78.07,0
1752391,9/30/2018 16:51,2657,2369,27.98,0
1752392,9/30/2018 16:52,82,5834,32.05,0
1752393,9/30/2018 16:52,2608,1439,20.33,0
1752394,9/30/2018 16:52,3121,5830,39.46,0
1752395,9/30/2018 16:52,1677,4337,102.26,0
1752396,9/30/2018 16:52,4937,749,7.11,0
1752397,9/30/2018 16:53,4400,7747,78.98,0
1752398,9/30/2018 16:53,4148,7560,82.31,0
1752399,9/30/2018 16:53,4075,9415,66.53,0
1752400,9/30/2018 16:53,2882,6120,102.94,0
1752401,9/30/2018 16:53,4082,6000,11.91,0
1752402,9/30/2018 16:53,3976,3838,122.02,0
1752403,9/30/2018 16:53,1001,7936,24.74,0
1752404,9/30/2018 16:53,1682,7145,184,0
1752405,9/30/2018 16:54,1837,1720,32.21,0
1752406,9/30/2018 16:54,2335,1934,26.47,0
1752407,9/30/2018 16:54,3453,7623,21.13,0
1752408,9/30/2018 16:54,946,5009,40.74,0
1752409,9/30/2018 16:54,382,5313,15.55,0
1752410,9/30/2018 16:54,2657,463,21.77,0
1752411,9/30/2018 16:54,3289,7089,95.9,0
1752412,9/30/2018 16:54,4239,9178,33.28,0
1752413,9/30/2018 16:55,510,2085,19,0
1752414,9/30/2018 16:55,2546,8136,54.72,0
1752415,9/30/2018 16:55,2711,161,56.64,0
1752416,9/30/2018 16:55,2305,6246,19.18,0
1752417,9/30/2018 16:55,2513,9397,123.3,0
1752418,9/30/2018 16:55,3731,9366,22.59,0
1752419,9/30/2018 16:56,3700,5567,75.15,0
1752420,9/30/2018 16:56,840,1993,73.83,0
1752421,9/30/2018 16:56,1356,9516,54.07,0
1752422,9/30/2018 16:56,4908,6755,10.26,0
1752423,9/30/2018 16:56,312,7286,76.78,0
1752424,9/30/2018 16:56,597,9660,42.85,0
1752425,9/30/2018 16:56,593,8604,28.85,0
1752426,9/30/2018 16:56,4122,4574,52.76,0
1752427,9/30/2018 16:57,4309,4468,9.92,0
1752428,9/30/2018 16:57,2034,3038,30.3,0
1752429,9/30/2018 16:57,1370,5049,108.71,0
1752430,9/30/2018 16:57,2899,9492,41.07,0
1752431,9/30/2018 16:57,2391,5275,40.7,0
1752432,9/30/2018 16:57,2609,2652,0.61,0
1752433,9/30/2018 16:58,3857,5171,38.49,0
1752434,9/30/2018 16:58,1574,9110,122.15,0
1752435,9/30/2018 16:58,2037,7627,3.33,0
1752436,9/30/2018 16:58,719,1566,36.32,0
1752437,9/30/2018 16:58,3373,847,84.3,0
1752438,9/30/2018 16:58,4904,5950,118.87,0
1752439,9/30/2018 16:58,2694,3504,51.45,0
1752440,9/30/2018 16:58,3715,4702,38.85,0
1752441,9/30/2018 16:59,4877,2615,47.17,0
1752442,9/30/2018 16:59,566,4086,29.86,0
1752443,9/30/2018 16:59,1824,8172,8.39,0
1752444,9/30/2018 16:59,387,1515,52.66,0
1752445,9/30/2018 16:59,3359,5716,130.63,0
1752446,9/30/2018 16:59,1329,292,49.84,0
1752447,9/30/2018 17:00,4341,1757,109.53,0
1752448,9/30/2018 17:00,3522,4098,71.55,0
1752449,9/30/2018 17:00,2938,5571,15.53,0
1752450,9/30/2018 17:00,4049,3819,67.13,0
1752451,9/30/2018 17:00,4535,9753,121.48,0
1752452,9/30/2018 17:00,2865,2516,76.26,0
1752453,9/30/2018 17:01,2315,2397,162.59,0
1752454,9/30/2018 17:01,3752,1216,8,0
1752455,9/30/2018 17:01,3270,4518,78.86,0
1752456,9/30/2018 17:01,118,9876,113.24,0
1752457,9/30/2018 17:01,4303,7216,146.88,0
1752458,9/30/2018 17:01,4688,2838,67.9,0
1752459,9/30/2018 17:01,1593,4786,48.75,0
1752460,9/30/2018 17:02,2807,3467,85.35,0
1752461,9/30/2018 17:02,4347,6897,22.36,0
1752462,9/30/2018 17:02,4648,5130,17.28,0
1752463,9/30/2018 17:02,3355,4757,10.74,0
1752464,9/30/2018 17:02,3424,5873,56.86,0
1752465,9/30/2018 17:02,3812,5712,114.57,0
1752466,9/30/2018 17:02,4936,5481,23.96,0
1752467,9/30/2018 17:02,4368,1174,120.51,0
1752468,9/30/2018 17:02,3100,8865,85.54,0
1752469,9/30/2018 17:02,1471,4527,36.42,0
1752470,9/30/2018 17:02,2931,9582,15.51,0
1752471,9/30/2018 17:03,2895,1638,24.98,0
1752472,9/30/2018 17:03,775,3804,29.52,0
1752473,9/30/2018 17:03,5,9038,85.05,0
1752474,9/30/2018 17:03,319,7833,95.81,0
1752475,9/30/2018 17:04,1698,6164,60.33,0
1752476,9/30/2018 17:04,3229,2788,108.03,0
1752477,9/30/2018 17:04,3742,6503,20.73,0
1752478,9/30/2018 17:04,134,8665,69.05,0
1752479,9/30/2018 17:04,3893,9279,16.52,0
1752480,9/30/2018 17:05,347,3802,45.24,0
1752481,9/30/2018 17:05,3261,8332,41.61,0
1752482,9/30/2018 17:05,3300,4769,19.75,0
1752483,9/30/2018 17:05,4106,6538,114.05,0
1752484,9/30/2018 17:05,4118,569,50.4,1
1752485,9/30/2018 17:05,3257,6670,38.17,1
1752486,9/30/2018 17:05,2396,5853,9.49,0
1752487,9/30/2018 17:05,2086,4829,54.28,0
1752488,9/30/2018 17:06,2708,1317,144.26,0
1752489,9/30/2018 17:06,748,168,32.44,0
1752490,9/30/2018 17:06,4560,1141,8.73,0
1752491,9/30/2018 17:06,2759,5708,5.66,0
1752492,9/30/2018 17:06,4758,1411,24.14,0
1752493,9/30/2018 17:06,4053,8576,88.38,0
1752494,9/30/2018 17:06,52,4114,26.39,0
1752495,9/30/2018 17:06,1693,1735,13.08,0
1752496,9/30/2018 17:06,2089,5151,35.9,0
1752497,9/30/2018 17:07,303,4966,15.07,0
1752498,9/30/2018 17:07,4140,9559,172.21,0
1752499,9/30/2018 17:07,4739,7823,33.05,0
1752500,9/30/2018 17:08,4282,4332,30.46,0
1752501,9/30/2018 17:08,37,4558,14.91,0
1752502,9/30/2018 17:08,1918,7095,112.08,0
1752503,9/30/2018 17:08,2144,3067,92.79,0
1752504,9/30/2018 17:08,181,8212,40.53,0
1752505,9/30/2018 17:08,2859,3783,83.39,0
1752506,9/30/2018 17:09,1705,897,17.46,0
1752507,9/30/2018 17:09,149,1807,53,0
1752508,9/30/2018 17:09,1551,8401,44.2,0
1752509,9/30/2018 17:09,2283,9292,17.1,0
1752510,9/30/2018 17:09,1081,4093,96.86,0
1752511,9/30/2018 17:09,3280,7873,48.12,0
1752512,9/30/2018 17:09,4890,6209,176.13,0
1752513,9/30/2018 17:09,642,5303,31.71,0
1752514,9/30/2018 17:09,1186,9726,13.63,0
1752515,9/30/2018 17:10,4266,5480,31.48,0
1752516,9/30/2018 17:10,1123,3494,123.06,0
1752517,9/30/2018 17:10,3529,7478,63.53,0
1752518,9/30/2018 17:10,307,2723,35.1,0
1752519,9/30/2018 17:10,11,4207,7.63,0
1752520,9/30/2018 17:10,2079,594,33.03,0
1752521,9/30/2018 17:10,2143,7033,22.55,0
1752522,9/30/2018 17:10,493,2738,6,0
1752523,9/30/2018 17:10,2478,2005,31.77,0
1752524,9/30/2018 17:10,1313,8909,99.42,0
1752525,9/30/2018 17:11,4918,4204,45.04,0
1752526,9/30/2018 17:11,3340,6451,53.53,0
1752527,9/30/2018 17:11,1997,1364,42.41,0
1752528,9/30/2018 17:11,4059,7797,50.33,0
1752529,9/30/2018 17:11,1371,2857,103.94,0
1752530,9/30/2018 17:11,1985,1576,38.52,0
1752531,9/30/2018 17:11,1832,830,67.6,0
1752532,9/30/2018 17:12,2145,1916,52.37,0
1752533,9/30/2018 17:12,3129,2856,50.36,0
1752534,9/30/2018 17:12,1876,7099,82.47,0
1752535,9/30/2018 17:12,1688,7495,58.26,0
1752536,9/30/2018 17:12,1062,6649,11.26,0
1752537,9/30/2018 17:13,4898,7480,35.43,0
1752538,9/30/2018 17:13,4912,6911,9.21,0
1752539,9/30/2018 17:13,1184,4995,73.77,0
1752540,9/30/2018 17:13,2564,4086,27.79,0
1752541,9/30/2018 17:13,1636,5825,18.68,0
1752543,9/30/2018 17:13,2512,6653,8.97,0
1752542,9/30/2018 17:13,4781,8728,147.29,0
1752544,9/30/2018 17:14,254,7662,59.78,0
1752545,9/30/2018 17:14,833,8740,19.87,0
1752546,9/30/2018 17:14,3670,5222,51.73,0
1752547,9/30/2018 17:14,380,4820,104.77,0
1752548,9/30/2018 17:15,4926,1265,67.13,0
1752549,9/30/2018 17:15,2371,6052,130.45,0
1752550,9/30/2018 17:15,4936,6972,33.43,0
1752551,9/30/2018 17:15,3802,7963,8.39,0
1752552,9/30/2018 17:15,3700,139,56.47,0
1752553,9/30/2018 17:15,2397,2433,14.94,0
1752554,9/30/2018 17:16,3300,8260,25.58,0
1752555,9/30/2018 17:16,4758,3292,30.4,0
1752556,9/30/2018 17:16,1628,4476,38.68,0
1752557,9/30/2018 17:16,4558,6359,38.64,0
1752558,9/30/2018 17:16,3695,4802,17.95,0
1752559,9/30/2018 17:16,4713,6876,34.49,0
1752560,9/30/2018 17:16,2108,6953,63.57,0
1752561,9/30/2018 17:16,1799,9983,90.91,0
1752562,9/30/2018 17:17,2583,8481,105.03,0
1752563,9/30/2018 17:17,569,216,171.75,0
1752564,9/30/2018 17:17,1399,6622,31.26,0
1752565,9/30/2018 17:17,3447,6532,65.25,1
1752566,9/30/2018 17:17,2355,27,18.62,0
1752567,9/30/2018 17:17,3898,9732,36.98,0
1752568,9/30/2018 17:17,66,3513,43.11,0
1752569,9/30/2018 17:17,972,4321,7.17,0
1752570,9/30/2018 17:18,2129,8447,17.48,0
1752571,9/30/2018 17:18,2262,968,48.1,0
1752572,9/30/2018 17:18,3289,6425,4.71,0
1752573,9/30/2018 17:18,3928,2792,22.42,0
1752574,9/30/2018 17:18,2544,4716,38.95,0
1752575,9/30/2018 17:18,2982,9674,48.31,0
1752576,9/30/2018 17:18,3798,1850,71.5,0
1752577,9/30/2018 17:18,1692,9288,125.27,0
1752578,9/30/2018 17:18,213,9766,115.52,0
1752580,9/30/2018 17:18,2515,6163,110.28,0
1752579,9/30/2018 17:18,3135,4571,27.18,0
1752581,9/30/2018 17:18,2851,819,11.59,0
1752582,9/30/2018 17:18,3952,2226,135.67,0
1752583,9/30/2018 17:19,3776,3757,54,0
1752584,9/30/2018 17:19,3976,7945,42.41,0
1752585,9/30/2018 17:19,4134,6515,59.68,0
1752586,9/30/2018 17:19,312,3675,24,0
1752587,9/30/2018 17:19,4280,4089,69.87,0
1752588,9/30/2018 17:19,957,6231,82.86,0
1752589,9/30/2018 17:20,856,6537,12.45,0
1752590,9/30/2018 17:20,4073,7127,37.03,0
1752591,9/30/2018 17:20,2092,1734,79.22,0
1752592,9/30/2018 17:20,941,140,9.55,0
1752593,9/30/2018 17:20,206,4592,7.34,0
1752594,9/30/2018 17:20,4560,8300,27.12,0
1752595,9/30/2018 17:20,1216,1354,67.5,0
1752596,9/30/2018 17:20,934,7136,51.81,0
1752597,9/30/2018 17:20,4276,7502,55.11,0
1752598,9/30/2018 17:20,645,5567,89.51,0
1752599,9/30/2018 17:20,1672,9680,168.74,0
1752600,9/30/2018 17:21,1889,9112,98.1,0
1752601,9/30/2018 17:21,1894,8871,14.83,0
1752602,9/30/2018 17:21,1354,6097,17.08,0
1752603,9/30/2018 17:21,98,540,7.39,0
1752604,9/30/2018 17:21,4000,3425,20.88,0
1752605,9/30/2018 17:21,2272,6525,21.68,0
1752606,9/30/2018 17:21,566,4390,55.38,0
1752607,9/30/2018 17:21,798,99,14.08,0
1752608,9/30/2018 17:22,3152,4204,36.6,0
1752609,9/30/2018 17:22,4111,1220,56.91,0
1752610,9/30/2018 17:22,4702,1583,20.55,0
1752611,9/30/2018 17:22,4512,4414,117.21,0
1752612,9/30/2018 17:22,1146,8856,128.61,0
1752613,9/30/2018 17:23,2604,2047,99.26,0
1752614,9/30/2018 17:23,2915,2472,41.03,0
1752615,9/30/2018 17:23,2730,5900,77.24,0
1752616,9/30/2018 17:23,457,5871,30.35,0
1752617,9/30/2018 17:23,2273,4653,42.07,0
1752618,9/30/2018 17:24,1909,4874,33.1,0
1752619,9/30/2018 17:24,989,598,34.77,0
1752620,9/30/2018 17:24,3593,5402,31.82,0
1752621,9/30/2018 17:24,1234,3760,3.04,0
1752622,9/30/2018 17:25,4112,2228,21.26,0
1752623,9/30/2018 17:25,359,4263,45.86,0
1752624,9/30/2018 17:25,503,2997,6.44,0
1752625,9/30/2018 17:25,358,992,95.66,0
1752626,9/30/2018 17:25,4302,2108,20.14,0
1752627,9/30/2018 17:25,1833,5977,132.88,0
1752628,9/30/2018 17:25,4865,6644,13.53,0
1752629,9/30/2018 17:25,4754,1743,39.86,0
1752630,9/30/2018 17:25,4143,944,27.1,0
1752631,9/30/2018 17:25,1400,6856,88.16,0
1752632,9/30/2018 17:25,1561,1642,83.74,0
1752633,9/30/2018 17:26,301,1132,59.18,0
1752634,9/30/2018 17:26,1122,3061,11.2,0
1752635,9/30/2018 17:26,4674,6225,30.77,0
1752636,9/30/2018 17:26,2989,1788,14.02,0
1752637,9/30/2018 17:26,1411,2063,50.56,0
1752638,9/30/2018 17:26,158,9912,53.7,0
1752639,9/30/2018 17:27,287,9715,10.26,0
1752640,9/30/2018 17:27,1533,8297,32.37,0
1752641,9/30/2018 17:27,865,5400,17.46,0
1752642,9/30/2018 17:27,314,9444,86.93,0
1752643,9/30/2018 17:27,825,8117,28.16,0
1752644,9/30/2018 17:27,4728,1660,9.04,0
1752645,9/30/2018 17:27,2013,9289,80.19,0
1752646,9/30/2018 17:27,2215,2977,37.45,0
1752647,9/30/2018 17:27,4086,3608,14.69,0
1752648,9/30/2018 17:28,4353,121,5.98,0
1752649,9/30/2018 17:28,3333,5071,132.09,0
1752650,9/30/2018 17:28,4041,623,46.58,0
1752651,9/30/2018 17:28,1019,4085,18.09,0
1752652,9/30/2018 17:28,3225,8275,41.74,0
1752653,9/30/2018 17:28,1498,5439,47.59,0
1752654,9/30/2018 17:28,3672,5698,196.68,0
1752655,9/30/2018 17:28,3567,166,27.15,0
1752656,9/30/2018 17:28,241,3277,72.12,0
1752657,9/30/2018 17:29,2328,6413,93.63,0
1752658,9/30/2018 17:29,1764,2155,140.59,0
1752659,9/30/2018 17:30,4631,4237,29.81,0
1752660,9/30/2018 17:30,3658,9330,81.58,0
1752661,9/30/2018 17:30,3507,2366,74.19,0
1752662,9/30/2018 17:30,599,1687,37.36,0
1752663,9/30/2018 17:30,495,1565,32.7,0
1752664,9/30/2018 17:30,1245,8678,6.38,0
1752665,9/30/2018 17:31,3338,7608,13.78,0
1752666,9/30/2018 17:31,4041,2319,58.02,0
1752667,9/30/2018 17:31,543,8024,4.01,0
1752668,9/30/2018 17:31,1819,4244,116.46,0
1752669,9/30/2018 17:31,4961,3515,124.61,0
1752670,9/30/2018 17:31,3984,988,81.2,0
1752671,9/30/2018 17:31,1475,7790,69.32,0
1752672,9/30/2018 17:31,3140,8131,45.23,0
1752673,9/30/2018 17:32,2818,6115,32.9,0
1752674,9/30/2018 17:32,3529,5213,60,0
1752675,9/30/2018 17:32,68,8017,39.45,0
1752676,9/30/2018 17:32,4223,1724,125.68,0
1752677,9/30/2018 17:32,2530,4173,21.65,0
1752678,9/30/2018 17:32,4830,9591,31.72,0
1752679,9/30/2018 17:32,183,4276,49.82,0
1752680,9/30/2018 17:32,148,2825,36.19,0
1752681,9/30/2018 17:32,942,3947,86.92,0
1752682,9/30/2018 17:32,3690,5822,54.02,0
1752683,9/30/2018 17:33,2932,9176,46.89,0
1752684,9/30/2018 17:33,89,782,20.47,0
1752685,9/30/2018 17:33,2064,3473,92.07,0
1752686,9/30/2018 17:33,3028,6523,6.85,0
1752687,9/30/2018 17:33,2184,5540,53.9,0
1752688,9/30/2018 17:33,3548,2158,61.92,0
1752689,9/30/2018 17:34,29,40,65.47,0
1752690,9/30/2018 17:34,4357,484,91.17,0
1752691,9/30/2018 17:34,2816,4017,0.81,0
1752692,9/30/2018 17:34,1835,9710,16.4,0
1752693,9/30/2018 17:34,287,9346,8.09,0
1752694,9/30/2018 17:34,4249,6053,152.69,0
1752695,9/30/2018 17:34,200,3834,2.21,0
1752696,9/30/2018 17:34,1335,2337,58.58,0
1752697,9/30/2018 17:34,2270,6088,66.73,0
1752698,9/30/2018 17:34,4067,4583,107.77,0
1752699,9/30/2018 17:35,4539,463,131.63,0
1752700,9/30/2018 17:35,3182,5545,19.39,0
1752701,9/30/2018 17:35,3523,1736,169.05,0
1752702,9/30/2018 17:35,203,6676,14.42,0
1752703,9/30/2018 17:35,1846,3320,15.21,0
1752704,9/30/2018 17:36,1951,1249,77.45,0
1752705,9/30/2018 17:36,2479,3992,32.8,0
1752706,9/30/2018 17:36,1916,9109,21.32,0
1752707,9/30/2018 17:36,1411,853,61.7,0
1752708,9/30/2018 17:36,3905,2003,14.36,0
1752709,9/30/2018 17:36,1931,6009,53.23,0
1752710,9/30/2018 17:36,2203,5354,53.07,0
1752711,9/30/2018 17:36,1083,2523,35.04,0
1752712,9/30/2018 17:36,1101,5837,72.83,0
1752713,9/30/2018 17:36,1587,3697,65.74,0
1752714,9/30/2018 17:36,245,9253,97.25,0
1752715,9/30/2018 17:37,1692,1230,118.67,0
1752716,9/30/2018 17:37,279,4770,75.57,0
1752717,9/30/2018 17:37,3338,6037,18.94,0
1752718,9/30/2018 17:37,2999,2679,80.05,0
1752719,9/30/2018 17:37,504,6873,80.42,0
1752720,9/30/2018 17:37,1364,1524,45.22,0
1752722,9/30/2018 17:37,4171,2339,55.22,0
1752721,9/30/2018 17:37,2888,3304,12.48,0
1752723,9/30/2018 17:38,101,2661,52.56,0
1752724,9/30/2018 17:38,3219,7189,106.05,0
1752725,9/30/2018 17:38,1462,3501,60.77,0
1752726,9/30/2018 17:38,4512,928,156.35,0
1752727,9/30/2018 17:38,1294,746,49.53,0
1752728,9/30/2018 17:38,2100,9764,50.31,0
1752729,9/30/2018 17:38,744,8744,68.49,0
1752730,9/30/2018 17:38,1889,121,157.05,0
1752731,9/30/2018 17:39,4590,1063,53.57,0
1752732,9/30/2018 17:39,74,2298,75.29,0
